ros_distro,package,rosdistro_repo_key,repo_url,repo_url_type,github_owner,github_repo,resolved,resolved_via
humble,irobot_create_gz_bringup,,https://github.com/iRobotEducation/create3_sim.git,index_checkout_uri,iRobotEducation,create3_sim,True,index_html_checkout_uri
humble,irobot_create_gz_plugins,,https://github.com/iRobotEducation/create3_sim.git,index_checkout_uri,iRobotEducation,create3_sim,True,index_html_checkout_uri
humble,irobot_create_gz_sim,,https://github.com/iRobotEducation/create3_sim.git,index_checkout_uri,iRobotEducation,create3_sim,True,index_html_checkout_uri
humble,irobot_create_gz_toolbox,,https://github.com/iRobotEducation/create3_sim.git,index_checkout_uri,iRobotEducation,create3_sim,True,index_html_checkout_uri
humble,keyboard_client,,https://github.com/robosoft-ai/SMACC2.git,index_checkout_uri,robosoft-ai,SMACC2,True,index_html_checkout_uri
humble,kobuki_auto_docking,,,,,,False,
humble,kobuki_bumper2pc,,,,,,False,
humble,kobuki_description,,,,,,False,
humble,kobuki_keyop,,,,,,False,
humble,kobuki_node,,,,,,False,
humble,kobuki_random_walker,,,,,,False,
humble,kobuki_safety_controller,,,,,,False,
humble,kuka_kl_support,,https://github.com/kroshu/kuka_robot_descriptions.git,index_checkout_uri,kroshu,kuka_robot_descriptions,True,index_html_checkout_uri
humble,lifecyclenode_client,,https://github.com/robosoft-ai/SMACC2.git,index_checkout_uri,robosoft-ai,SMACC2,True,index_html_checkout_uri
humble,metro_nav_demo_utils,,https://github.com/MetroRobots/metro_nav.git,index_checkout_uri,MetroRobots,metro_nav,True,index_html_checkout_uri
humble,micro_ros_common_diagnostics,,https://github.com/micro-ROS/micro_ros_diagnostics.git,index_checkout_uri,micro-ROS,micro_ros_diagnostics,True,index_html_checkout_uri
humble,micro_ros_diagnostic_updater,,https://github.com/micro-ROS/micro_ros_diagnostics.git,index_checkout_uri,micro-ROS,micro_ros_diagnostics,True,index_html_checkout_uri
humble,mir_actions,,https://github.com/DFKI-NI/mir_robot.git,index_checkout_uri,DFKI-NI,mir_robot,True,index_html_checkout_uri
humble,mir_description,,https://github.com/DFKI-NI/mir_robot.git,index_checkout_uri,DFKI-NI,mir_robot,True,index_html_checkout_uri
humble,mir_driver,,https://github.com/DFKI-NI/mir_robot.git,index_checkout_uri,DFKI-NI,mir_robot,True,index_html_checkout_uri
humble,mir_dwb_critics,,https://github.com/DFKI-NI/mir_robot.git,index_checkout_uri,DFKI-NI,mir_robot,True,index_html_checkout_uri
humble,mir_gazebo,,https://github.com/DFKI-NI/mir_robot.git,index_checkout_uri,DFKI-NI,mir_robot,True,index_html_checkout_uri
humble,mir_msgs,,https://github.com/DFKI-NI/mir_robot.git,index_checkout_uri,DFKI-NI,mir_robot,True,index_html_checkout_uri
humble,mir_navigation,,https://github.com/DFKI-NI/mir_robot.git,index_checkout_uri,DFKI-NI,mir_robot,True,index_html_checkout_uri
humble,moveit2z_client,,https://github.com/robosoft-ai/SMACC2.git,index_checkout_uri,robosoft-ai,SMACC2,True,index_html_checkout_uri
humble,moveit_planners_stomp,,https://github.com/ros-planning/moveit2.git,index_checkout_uri,ros-planning,moveit2,True,index_html_checkout_uri
humble,moveit_py,,https://github.com/ros-planning/moveit2.git,index_checkout_uri,ros-planning,moveit2,True,index_html_checkout_uri
humble,moveit_ros_tests,,https://github.com/ros-planning/moveit2.git,index_checkout_uri,ros-planning,moveit2,True,index_html_checkout_uri
humble,moveit_ros_trajectory_cache,,https://github.com/ros-planning/moveit2.git,index_checkout_uri,ros-planning,moveit2,True,index_html_checkout_uri
humble,mujoco_ros2_control_plugins,,https://github.com/ros-controls/mujoco_ros2_control.git,index_checkout_uri,ros-controls,mujoco_ros2_control,True,index_html_checkout_uri
humble,mujoco_ros2_control_tests,,https://github.com/ros-controls/mujoco_ros2_control.git,index_checkout_uri,ros-controls,mujoco_ros2_control,True,index_html_checkout_uri
humble,multirole_sensor_client,,https://github.com/robosoft-ai/SMACC2.git,index_checkout_uri,robosoft-ai,SMACC2,True,index_html_checkout_uri
humble,namoros_gz,,https://github.com/Chroma-CITI/namoros.git,index_checkout_uri,Chroma-CITI,namoros,True,index_html_checkout_uri
humble,namoros_msgs,,https://github.com/Chroma-CITI/namoros.git,index_checkout_uri,Chroma-CITI,namoros,True,index_html_checkout_uri
humble,nav2z_client,,https://github.com/robosoft-ai/SMACC2.git,index_checkout_uri,robosoft-ai,SMACC2,True,index_html_checkout_uri
humble,nav2z_planners_common,,https://github.com/robosoft-ai/SMACC2.git,index_checkout_uri,robosoft-ai,SMACC2,True,index_html_checkout_uri
humble,navigation_metrics,,https://github.com/MetroRobots/the_navigation_gauntlet.git,index_checkout_uri,MetroRobots,the_navigation_gauntlet,True,index_html_checkout_uri
humble,nebula_continental,,https://github.com/tier4/nebula.git,index_checkout_uri,tier4,nebula,True,index_html_checkout_uri
humble,nebula_continental_common,,https://github.com/tier4/nebula.git,index_checkout_uri,tier4,nebula,True,index_html_checkout_uri
humble,nebula_continental_decoders,,https://github.com/tier4/nebula.git,index_checkout_uri,tier4,nebula,True,index_html_checkout_uri
humble,nebula_continental_hw_interfaces,,https://github.com/tier4/nebula.git,index_checkout_uri,tier4,nebula,True,index_html_checkout_uri
humble,nebula_core_common,,https://github.com/tier4/nebula.git,index_checkout_uri,tier4,nebula,True,index_html_checkout_uri
humble,nebula_core_decoders,,https://github.com/tier4/nebula.git,index_checkout_uri,tier4,nebula,True,index_html_checkout_uri
humble,nebula_core_hw_interfaces,,https://github.com/tier4/nebula.git,index_checkout_uri,tier4,nebula,True,index_html_checkout_uri
humble,nebula_core_ros,,https://github.com/tier4/nebula.git,index_checkout_uri,tier4,nebula,True,index_html_checkout_uri
humble,nebula_hesai,,https://github.com/tier4/nebula.git,index_checkout_uri,tier4,nebula,True,index_html_checkout_uri
humble,nebula_hesai_common,,https://github.com/tier4/nebula.git,index_checkout_uri,tier4,nebula,True,index_html_checkout_uri
humble,nebula_hesai_decoders,,https://github.com/tier4/nebula.git,index_checkout_uri,tier4,nebula,True,index_html_checkout_uri
humble,nebula_hesai_hw_interfaces,,https://github.com/tier4/nebula.git,index_checkout_uri,tier4,nebula,True,index_html_checkout_uri
humble,nebula_msgs,,https://github.com/tier4/nebula.git,index_checkout_uri,tier4,nebula,True,index_html_checkout_uri
humble,nebula_robosense,,https://github.com/tier4/nebula.git,index_checkout_uri,tier4,nebula,True,index_html_checkout_uri
humble,nebula_robosense_common,,https://github.com/tier4/nebula.git,index_checkout_uri,tier4,nebula,True,index_html_checkout_uri
humble,nebula_robosense_decoders,,https://github.com/tier4/nebula.git,index_checkout_uri,tier4,nebula,True,index_html_checkout_uri
humble,nebula_robosense_hw_interfaces,,https://github.com/tier4/nebula.git,index_checkout_uri,tier4,nebula,True,index_html_checkout_uri
humble,nebula_velodyne,,https://github.com/tier4/nebula.git,index_checkout_uri,tier4,nebula,True,index_html_checkout_uri
humble,nebula_velodyne_common,,https://github.com/tier4/nebula.git,index_checkout_uri,tier4,nebula,True,index_html_checkout_uri
humble,nebula_velodyne_decoders,,https://github.com/tier4/nebula.git,index_checkout_uri,tier4,nebula,True,index_html_checkout_uri
humble,nebula_velodyne_hw_interfaces,,https://github.com/tier4/nebula.git,index_checkout_uri,tier4,nebula,True,index_html_checkout_uri
humble,novatel_oem6_msgs,,https://github.com/mrpt-ros-pkg/mrpt_sensors.git,index_checkout_uri,mrpt-ros-pkg,mrpt_sensors,True,index_html_checkout_uri
humble,openarm_bimanual_moveit_config,,https://github.com/reazon-research/openarm_ros2.git,index_checkout_uri,reazon-research,openarm_ros2,True,index_html_checkout_uri
humble,openarm_bringup,,https://github.com/reazon-research/openarm_ros2.git,index_checkout_uri,reazon-research,openarm_ros2,True,index_html_checkout_uri
humble,openarm_hardware,,https://github.com/reazon-research/openarm_ros2.git,index_checkout_uri,reazon-research,openarm_ros2,True,index_html_checkout_uri
humble,opencv_tests,,https://github.com/ros-perception/vision_opencv.git,index_checkout_uri,ros-perception,vision_opencv,True,index_html_checkout_uri
