full_name,ros_distro,n_packages_in_distro,repo_url
introlab/rtabmap,humble,1,https://github.com/introlab/rtabmap.git
introlab/rtabmap_ros,humble,13,https://github.com/introlab/rtabmap_ros.git
ishaanbhimwal/ros2tree,humble,1,https://github.com/ishaanbhimwal/ros2tree.git
joshnewans/joy_tester,humble,1,https://github.com/joshnewans/joy_tester.git
joshnewans/twist_stamper,humble,1,https://github.com/joshnewans/twist_stamper.git
jrl-umi3218/jrl-cmakemodules,humble,1,https://github.com/jrl-umi3218/jrl-cmakemodules.git
justagist/kinematics_interface_pinocchio,humble,1,https://github.com/justagist/kinematics_interface_pinocchio.git
kobuki-base/kobuki_core,humble,1,https://github.com/kobuki-base/kobuki_core.git
kobuki-base/kobuki_ros,humble,1,https://github.com/kobuki-base/kobuki_ros.git
kobuki-base/kobuki_ros_interfaces,humble,1,https://github.com/kobuki-base/kobuki_ros_interfaces.git
kobuki-base/kobuki_velocity_smoother,humble,1,https://github.com/kobuki-base/kobuki_velocity_smoother.git
koide3/ndt_omp,humble,1,https://github.com/koide3/ndt_omp.git
kroshu/kuka-external-control-sdk,humble,2,https://github.com/kroshu/kuka-external-control-sdk.git
kroshu/kuka_drivers,humble,14,https://github.com/kroshu/kuka_drivers.git
kroshu/kuka_robot_descriptions,humble,14,https://github.com/kroshu/kuka_robot_descriptions.git
lgsvl/lgsvl_msgs,humble,1,https://github.com/lgsvl/lgsvl_msgs.git
li9i/hitch-estimation-apriltag-array,humble,1,https://github.com/li9i/hitch-estimation-apriltag-array.git
li9i/pointcloud-to-ply,humble,1,https://github.com/li9i/pointcloud-to-ply.git
luxonis/depthai-core,humble,1,https://github.com/luxonis/depthai-core.git
luxonis/depthai-ros,humble,7,https://github.com/luxonis/depthai-ros.git
ma-shangao/at_sonde_ros_driver,humble,1,https://github.com/ma-shangao/at_sonde_ros_driver.git
marcosvcr/hokuyo_node2,humble,1,https://github.com/marcosvcr/hokuyo_node2.git
mavlink/mavros,humble,5,https://github.com/mavlink/mavros.git
micro-ROS/micro_ros_diagnostics,humble,2,https://github.com/micro-ROS/micro_ros_diagnostics.git
micro-ROS/micro_ros_msgs,humble,1,https://github.com/micro-ROS/micro_ros_msgs.git
micro-ROS/system_modes,humble,4,https://github.com/micro-ROS/system_modes.git
mikeferguson/grasping_msgs,humble,1,https://github.com/mikeferguson/grasping_msgs.git
mikeferguson/robot_calibration,humble,2,https://github.com/mikeferguson/robot_calibration.git
mikeferguson/simple_grasping,humble,1,https://github.com/mikeferguson/simple_grasping.git
minipada/fluent_bit_vendor,humble,1,https://github.com/minipada/fluent_bit_vendor.git
modular-ml/wrapyfi_ros2_interfaces,humble,1,https://github.com/modular-ml/wrapyfi_ros2_interfaces.git
moveit/moveit_task_constructor,humble,6,https://github.com/moveit/moveit_task_constructor.git
mrpt-ros-pkg/mrpt_msgs,humble,1,https://github.com/mrpt-ros-pkg/mrpt_msgs.git
mrpt-ros-pkg/mrpt_navigation,humble,9,https://github.com/mrpt-ros-pkg/mrpt_navigation.git
mrpt-ros-pkg/mrpt_sensors,humble,7,https://github.com/mrpt-ros-pkg/mrpt_sensors.git
mrpt-ros-pkg/pose_cov_ops,humble,1,https://github.com/mrpt-ros-pkg/pose_cov_ops.git
namo-robotics/aruco_markers,humble,2,https://github.com/namo-robotics/aruco_markers.git
namo-robotics/ros2_system_webview,humble,1,https://github.com/namo-robotics/ros2_system_webview.git
naturerobots/move_base_flex,humble,9,https://github.com/naturerobots/move_base_flex.git
neobotix/neo_nav2_bringup,humble,1,https://github.com/neobotix/neo_nav2_bringup.git
nerian-vision/nerian_stereo_ros2,humble,1,https://github.com/nerian-vision/nerian_stereo_ros2.git
ngmor/catch_ros2,humble,1,https://github.com/ngmor/catch_ros2.git
niwcpac/rqt_dotgraph,humble,1,https://github.com/niwcpac/rqt_dotgraph.git
nlamprian/gazebo_video_monitors,humble,4,https://github.com/nlamprian/gazebo_video_monitors.git
nobleo/nobleo_socketcan_bridge,humble,1,https://github.com/nobleo/nobleo_socketcan_bridge.git
nobleo/ros2_fmt_logger,humble,1,https://github.com/nobleo/ros2_fmt_logger.git
nobleo/rviz_satellite,humble,1,https://github.com/nobleo/rviz_satellite.git
norlab-ulaval/libpointmatcher,humble,1,https://github.com/norlab-ulaval/libpointmatcher.git
novatel/novatel_oem7_driver,humble,2,https://github.com/novatel/novatel_oem7_driver.git
oKermorgant/simple_launch,humble,1,https://github.com/oKermorgant/simple_launch.git
oKermorgant/slider_publisher,humble,1,https://github.com/oKermorgant/slider_publisher.git
octomap/octomap,humble,3,https://github.com/octomap/octomap.git
octomap/octomap_msgs,humble,1,https://github.com/octomap/octomap_msgs.git
olive-robotics/olive-ros2-interfaces,humble,1,https://github.com/olive-robotics/olive-ros2-interfaces.git
open-navigation/opennav_docking,humble,4,https://github.com/open-navigation/opennav_docking.git
open-rmf/ament_cmake_catch2,humble,1,https://github.com/open-rmf/ament_cmake_catch2.git
open-rmf/menge_vendor,humble,1,https://github.com/open-rmf/menge_vendor.git
open-rmf/nlohmann_json_schema_validator_vendor,humble,1,https://github.com/open-rmf/nlohmann_json_schema_validator_vendor.git
open-rmf/pybind11_json_vendor,humble,1,https://github.com/open-rmf/pybind11_json_vendor.git
open-rmf/rmf_api_msgs,humble,1,https://github.com/open-rmf/rmf_api_msgs.git
open-rmf/rmf_battery,humble,1,https://github.com/open-rmf/rmf_battery.git
open-rmf/rmf_building_map_msgs,humble,1,https://github.com/open-rmf/rmf_building_map_msgs.git
open-rmf/rmf_cmake_uncrustify,humble,1,https://github.com/open-rmf/rmf_cmake_uncrustify.git
open-rmf/rmf_demos,humble,1,https://github.com/open-rmf/rmf_demos.git
open-rmf/rmf_internal_msgs,humble,12,https://github.com/open-rmf/rmf_internal_msgs.git
open-rmf/rmf_ros2,humble,5,https://github.com/open-rmf/rmf_ros2.git
open-rmf/rmf_simulation,humble,6,https://github.com/open-rmf/rmf_simulation.git
open-rmf/rmf_task,humble,2,https://github.com/open-rmf/rmf_task.git
open-rmf/rmf_traffic,humble,2,https://github.com/open-rmf/rmf_traffic.git
open-rmf/rmf_traffic_editor,humble,4,https://github.com/open-rmf/rmf_traffic_editor.git
open-rmf/rmf_utils,humble,1,https://github.com/open-rmf/rmf_utils.git
open-rmf/rmf_variants,humble,1,https://github.com/open-rmf/rmf_variants.git
open-rmf/rmf_visualization,humble,8,https://github.com/open-rmf/rmf_visualization.git
open-rmf/rmf_visualization_msgs,humble,1,https://github.com/open-rmf/rmf_visualization_msgs.git
open-rmf/stubborn_buddies,humble,2,https://github.com/open-rmf/stubborn_buddies.git
orbbec/OrbbecSDK_ROS2,humble,3,https://github.com/orbbec/OrbbecSDK_ROS2.git
osrf/nodl_to_policy,humble,1,https://github.com/osrf/nodl_to_policy.git
osrf/osrf_pycommon,humble,1,https://github.com/osrf/osrf_pycommon.git
osrf/osrf_testing_tools_cpp,humble,1,https://github.com/osrf/osrf_testing_tools_cpp.git
osrf/ros2launch_security,humble,2,https://github.com/osrf/ros2launch_security.git
ouster-lidar/ouster-ros,humble,2,https://github.com/ouster-lidar/ouster-ros.git
pal-robotics/aruco_ros,humble,3,https://github.com/pal-robotics/aruco_ros.git
pal-robotics/backward_ros,humble,1,https://github.com/pal-robotics/backward_ros.git
pal-robotics/hey5_description,humble,1,https://github.com/pal-robotics/hey5_description.git
pal-robotics/launch_pal,humble,1,https://github.com/pal-robotics/launch_pal.git
pal-robotics/mujoco_vendor,humble,1,https://github.com/pal-robotics/mujoco_vendor.git
pal-robotics/omni_base_navigation,humble,4,https://github.com/pal-robotics/omni_base_navigation.git
pal-robotics/omni_base_robot,humble,4,https://github.com/pal-robotics/omni_base_robot.git
pal-robotics/omni_base_simulation,humble,2,https://github.com/pal-robotics/omni_base_simulation.git
pal-robotics/pal_gazebo_plugins,humble,1,https://github.com/pal-robotics/pal_gazebo_plugins.git
pal-robotics/pal_gazebo_worlds,humble,1,https://github.com/pal-robotics/pal_gazebo_worlds.git
pal-robotics/pal_gripper,humble,4,https://github.com/pal-robotics/pal_gripper.git
pal-robotics/pal_hey5,humble,3,https://github.com/pal-robotics/pal_hey5.git
pal-robotics/pal_maps,humble,1,https://github.com/pal-robotics/pal_maps.git
pal-robotics/pal_navigation_cfg_public,humble,3,https://github.com/pal-robotics/pal_navigation_cfg_public.git
pal-robotics/pal_pro_gripper,humble,5,https://github.com/pal-robotics/pal_pro_gripper.git
pal-robotics/pal_robotiq_gripper,humble,3,https://github.com/pal-robotics/pal_robotiq_gripper.git
pal-robotics/pal_sea_arm,humble,4,https://github.com/pal-robotics/pal_sea_arm.git
pal-robotics/pal_sea_arm_moveit_config,humble,1,https://github.com/pal-robotics/pal_sea_arm_moveit_config.git
pal-robotics/pal_sea_arm_simulation,humble,2,https://github.com/pal-robotics/pal_sea_arm_simulation.git
pal-robotics/pal_statistics,humble,2,https://github.com/pal-robotics/pal_statistics.git
pal-robotics/pal_urdf_utils,humble,1,https://github.com/pal-robotics/pal_urdf_utils.git
pal-robotics/play_motion2,humble,3,https://github.com/pal-robotics/play_motion2.git
pal-robotics/play_motion_builder,humble,3,https://github.com/pal-robotics/play_motion_builder.git
pal-robotics/pmb2_navigation,humble,4,https://github.com/pal-robotics/pmb2_navigation.git
pal-robotics/pmb2_robot,humble,4,https://github.com/pal-robotics/pmb2_robot.git
pal-robotics/pmb2_simulation,humble,2,https://github.com/pal-robotics/pmb2_simulation.git
pal-robotics/talos_moveit_config,humble,1,https://github.com/pal-robotics/talos_moveit_config.git
pal-robotics/talos_robot,humble,6,https://github.com/pal-robotics/talos_robot.git
pal-robotics/talos_simulation,humble,1,https://github.com/pal-robotics/talos_simulation.git
pal-robotics/tiago_moveit_config,humble,1,https://github.com/pal-robotics/tiago_moveit_config.git
pal-robotics/tiago_navigation,humble,4,https://github.com/pal-robotics/tiago_navigation.git
pal-robotics/tiago_pro_head_robot,humble,4,https://github.com/pal-robotics/tiago_pro_head_robot.git
pal-robotics/tiago_pro_head_simulation,humble,2,https://github.com/pal-robotics/tiago_pro_head_simulation.git
pal-robotics/tiago_pro_moveit_config,humble,1,https://github.com/pal-robotics/tiago_pro_moveit_config.git
pal-robotics/tiago_pro_navigation,humble,4,https://github.com/pal-robotics/tiago_pro_navigation.git
pal-robotics/tiago_pro_robot,humble,4,https://github.com/pal-robotics/tiago_pro_robot.git
pal-robotics/tiago_pro_simulation,humble,2,https://github.com/pal-robotics/tiago_pro_simulation.git
pal-robotics/tiago_robot,humble,4,https://github.com/pal-robotics/tiago_robot.git
pal-robotics/tiago_simulation,humble,2,https://github.com/pal-robotics/tiago_simulation.git
pal-robotics/urdf_test,humble,1,https://github.com/pal-robotics/urdf_test.git
pantor/ruckig,humble,1,https://github.com/pantor/ruckig.git
polymathrobotics/replay_testing,humble,1,https://github.com/polymathrobotics/replay_testing.git
pradyum/dual_laser_merger,humble,1,https://github.com/pradyum/dual_laser_merger.git
qleonardolp/kinematic_pose_msgs,humble,1,https://github.com/qleonardolp/kinematic_pose_msgs.git
reazon-research/openarm_ros2,humble,1,https://github.com/reazon-research/openarm_ros2.git
rfzeg/wall_follower_ros2,humble,1,https://github.com/rfzeg/wall_follower_ros2.git
roboception/rc_common_msgs_ros2,humble,1,https://github.com/roboception/rc_common_msgs_ros2.git
roboception/rc_dynamics_api,humble,1,https://github.com/roboception/rc_dynamics_api.git
roboception/rc_genicam_api,humble,1,https://github.com/roboception/rc_genicam_api.git
roboception/rc_genicam_driver_ros2,humble,1,https://github.com/roboception/rc_genicam_driver_ros2.git
roboception/rc_reason_clients_ros2,humble,2,https://github.com/roboception/rc_reason_clients_ros2.git
roboception/rcdiscover,humble,1,https://github.com/roboception/rcdiscover.git
robosoft-ai/SMACC2,humble,2,https://github.com/robosoft-ai/SMACC2.git
robosoft-ai/ai_prompt_msgs,humble,1,https://github.com/robosoft-ai/ai_prompt_msgs.git
robosoft-ai/robosoft_openai,humble,1,https://github.com/robosoft-ai/robosoft_openai.git
robotic-esp/canboat_vendor,humble,1,https://github.com/robotic-esp/canboat_vendor.git
robotont/robotont_driver,humble,1,https://github.com/robotont/robotont_driver.git
robotraconteur/robotraconteur,humble,1,https://github.com/robotraconteur/robotraconteur.git
robotraconteur/robotraconteur_companion,humble,1,https://github.com/robotraconteur/robotraconteur_companion.git
ros-acceleration/adaptive_component,humble,1,https://github.com/ros-acceleration/adaptive_component.git
ros-acceleration/ament_acceleration,humble,1,https://github.com/ros-acceleration/ament_acceleration.git
ros-acceleration/ament_vitis,humble,1,https://github.com/ros-acceleration/ament_vitis.git
ros-acceleration/ros2acceleration,humble,1,https://github.com/ros-acceleration/ros2acceleration.git
ros-acceleration/tracetools_acceleration,humble,1,https://github.com/ros-acceleration/tracetools_acceleration.git
ros-acceleration/vitis_common,humble,1,https://github.com/ros-acceleration/vitis_common.git
ros-controls/control_msgs,humble,1,https://github.com/ros-controls/control_msgs.git
ros-controls/control_toolbox,humble,1,https://github.com/ros-controls/control_toolbox.git
ros-controls/gz_ros2_control,humble,5,https://github.com/ros-controls/gz_ros2_control.git
ros-controls/kinematics_interface,humble,2,https://github.com/ros-controls/kinematics_interface.git
ros-controls/mujoco_ros2_control,humble,3,https://github.com/ros-controls/mujoco_ros2_control.git
ros-controls/realtime_tools,humble,1,https://github.com/ros-controls/realtime_tools.git
ros-controls/ros2_control,humble,11,https://github.com/ros-controls/ros2_control.git
ros-controls/ros2_control_cmake,humble,1,https://github.com/ros-controls/ros2_control_cmake.git
ros-controls/ros2_controllers,humble,24,https://github.com/ros-controls/ros2_controllers.git
ros-drivers/ackermann_msgs,humble,1,https://github.com/ros-drivers/ackermann_msgs.git
ros-drivers/axis_camera,humble,3,https://github.com/ros-drivers/axis_camera.git
ros-drivers/flir_camera_driver,humble,4,https://github.com/ros-drivers/flir_camera_driver.git
ros-drivers/four_wheel_steering_msgs,humble,1,https://github.com/ros-drivers/four_wheel_steering_msgs.git
ros-drivers/gscam,humble,1,https://github.com/ros-drivers/gscam.git
ros-drivers/joystick_drivers,humble,6,https://github.com/ros-drivers/joystick_drivers.git
ros-drivers/mocap_optitrack,humble,1,https://github.com/ros-drivers/mocap_optitrack.git
ros-drivers/nmea_msgs,humble,1,https://github.com/ros-drivers/nmea_msgs.git
ros-drivers/nmea_navsat_driver,humble,1,https://github.com/ros-drivers/nmea_navsat_driver.git
ros-drivers/openni2_camera,humble,1,https://github.com/ros-drivers/openni2_camera.git
ros-drivers/phidgets_drivers,humble,17,https://github.com/ros-drivers/phidgets_drivers.git
ros-drivers/transport_drivers,humble,4,https://github.com/ros-drivers/transport_drivers.git
ros-drivers/urg_c,humble,1,https://github.com/ros-drivers/urg_c.git
ros-drivers/urg_node,humble,1,https://github.com/ros-drivers/urg_node.git
ros-drivers/urg_node_msgs,humble,1,https://github.com/ros-drivers/urg_node_msgs.git
ros-drivers/usb_cam,humble,1,https://github.com/ros-drivers/usb_cam.git
ros-drivers/velodyne,humble,5,https://github.com/ros-drivers/velodyne.git
ros-drivers/zbar_ros,humble,1,https://github.com/ros-drivers/zbar_ros.git
ros-event-camera/event_camera_codecs,humble,1,https://github.com/ros-event-camera/event_camera_codecs.git
ros-event-camera/event_camera_msgs,humble,1,https://github.com/ros-event-camera/event_camera_msgs.git
ros-event-camera/event_camera_py,humble,1,https://github.com/ros-event-camera/event_camera_py.git
ros-event-camera/event_camera_renderer,humble,1,https://github.com/ros-event-camera/event_camera_renderer.git
ros-event-camera/event_camera_tools,humble,1,https://github.com/ros-event-camera/event_camera_tools.git
ros-event-camera/event_image_reconstruction_fibar,humble,1,https://github.com/ros-event-camera/event_image_reconstruction_fibar.git
ros-event-camera/fibar_lib,humble,1,https://github.com/ros-event-camera/fibar_lib.git
ros-event-camera/frequency_cam,humble,1,https://github.com/ros-event-camera/frequency_cam.git
ros-event-camera/libcaer_driver,humble,1,https://github.com/ros-event-camera/libcaer_driver.git
ros-event-camera/libcaer_vendor,humble,1,https://github.com/ros-event-camera/libcaer_vendor.git
ros-event-camera/metavision_driver,humble,1,https://github.com/ros-event-camera/metavision_driver.git
ros-event-camera/openeb_vendor,humble,1,https://github.com/ros-event-camera/openeb_vendor.git
ros-geographic-info/geographic_info,humble,3,https://github.com/ros-geographic-info/geographic_info.git
ros-industrial/reach,humble,1,https://github.com/ros-industrial/reach.git
ros-industrial/reach_ros2,humble,1,https://github.com/ros-industrial/reach_ros2.git
ros-industrial/ros2_canopen,humble,13,https://github.com/ros-industrial/ros2_canopen.git
ros-industrial/ros_canopen,humble,1,https://github.com/ros-industrial/ros_canopen.git
ros-industrial/stomp,humble,1,https://github.com/ros-industrial/stomp.git
ros-industrial/ur_msgs,humble,1,https://github.com/ros-industrial/ur_msgs.git
ros-misc-utilities/apriltag_detector,humble,5,https://github.com/ros-misc-utilities/apriltag_detector.git
ros-misc-utilities/apriltag_mit,humble,1,https://github.com/ros-misc-utilities/apriltag_mit.git
ros-misc-utilities/ffmpeg_encoder_decoder,humble,1,https://github.com/ros-misc-utilities/ffmpeg_encoder_decoder.git
ros-misc-utilities/ffmpeg_image_transport,humble,1,https://github.com/ros-misc-utilities/ffmpeg_image_transport.git
ros-misc-utilities/ffmpeg_image_transport_msgs,humble,1,https://github.com/ros-misc-utilities/ffmpeg_image_transport_msgs.git
ros-misc-utilities/ffmpeg_image_transport_tools,humble,1,https://github.com/ros-misc-utilities/ffmpeg_image_transport_tools.git
